ID	signup_ym	birth_year	annual_income	marital_status	children	recency	amount_alcohol	amount_fruit	amount_meat	amount_fish	amount_snack	amount_general	num_purchase_web	num_purchase_store	num_purchase_discount	promotion_1	promotion_2	promotion_3	promotion_4	promotion_5	promotion_6	revenue
1072	2021-11	1973	52988000.0	미혼	1	64	91000	0	22100	0	0	7800	2	3	2	0	0	0	0	0	0	11
4964	2022-04	1966	96525000.0	배우자 있음	0	90	884000	14300	509600	97500	0	0	2	4	1	0	0	0	0	0	0	11
2461	2022-03	1963	66461200.0	미혼	2	79	33800	1300	14300	0	1300	5200	1	3	2	0	0	0	0	0	0	11
10736	2021-12	1979	93935400.0	미혼	1	28	678600	0	678600	295100	156000	174200	6	5	2	0	0	0	0	0	0	11
3194	2022-07	1982	92905800.0	미혼	0	86	535600	15600	709800	101400	236600	0	4	10	1	0	0	0	0	0	0	11
10839	2022-07	1984	47167900.0	배우자 있음	2	42	7800	6500	6500	10400	0	6500	1	3	2	0	0	0	0	0	0	11
49	2022-08	1978	26763100.0	미혼	1	39	2600	3900	7800	5200	1300	11700	1	2	1	0	0	0	0	0	0	11
4290	2022-06	1980	39607100.0	배우자 있음	1	8	1300	3900	10400	2600	6500	6500	1	2	1	0	0	0	0	0	0	11
10219	2021-09	1980	41067000.0	배우자 있음	1	40	7800	2600	19500	7800	7800	3900	1	3	1	0	0	0	0	0	0	11
4211	2021-01	1994	26552500.0	배우자 있음	1	5	5200	15600	6500	3900	20800	22100	2	3	2	0	0	0	0	0	0	11
1135	2022-05	1968	22287200.0	배우자 있음	2	96	23400	2600	24700	0	2600	7800	3	4	5	0	0	0	0	0	0	11
6299	2021-03	1976	55333200.0	이혼	1	28	421200	62400	241800	50700	23400	257400	6	4	6	0	0	1	0	0	1	11
10846	2022-08	1986	56917900.0	배우자 있음	1	22	425100	11700	162500	32500	5200	180700	7	8	6	0	0	1	0	0	0	11
347	2020-12	1984	53014000.0	이혼	1	30	297700	35100	92300	16900	3900	44200	7	5	4	0	0	0	0	0	0	11
6543	2021-04	1953	81701100.0	배우자 있음	0	45	677300	218400	917800	104000	98800	79300	3	4	1	0	0	0	0	0	0	11
10446	2021-02	1965	106622100.0	배우자 있음	0	58	239200	29900	579800	39000	29900	29900	5	7	1	1	0	0	1	1	1	11
3479	2021-10	1958	21856900.0	미혼	0	49	5200	10400	14300	15600	2600	16900	2	3	1	0	0	1	0	0	0	11
11075	2022-01	1986	66647100.0	배우자 있음	2	37	237900	2600	83200	9100	2600	15600	3	5	4	0	0	0	0	0	0	11
4442	2021-07	1969	60481200.0	미혼	1	70	40300	24700	45500	33800	18200	67600	1	5	2	0	0	0	0	0	0	11
199	2021-04	1970	58737900.0	미혼	0	33	284700	3900	78000	15600	11700	15600	4	7	1	0	0	0	1	0	0	11
6722	2022-09	1962	91547300.0	배우자 있음	1	98	622700	36400	176800	97500	18200	45500	10	7	3	0	0	0	0	0	0	11
796	2021-01	1973	78209300.0	이혼	1	17	759200	57200	275600	59800	10400	230100	11	8	3	0	0	0	0	0	0	11
3749	2021-05	1981	96103800.0	배우자 있음	0	54	815100	118300	776100	206700	118300	19500	6	12	1	0	0	0	0	0	0	11
8523	2022-03	1976	25127700.0	배우자 있음	1	39	31200	1300	20800	15600	2600	6500	4	3	3	0	0	0	0	0	0	11
310	2022-03	1978	80433600.0	배우자 있음	1	81	429000	6500	206700	46800	35100	20800	4	9	4	0	0	0	0	0	0	11
8629	2021-06	1964	61079200.0	사별	2	71	24700	1300	13000	2600	1300	10400	1	3	1	0	0	0	0	0	0	11
236	2021-04	1959	45289400.0	배우자 있음	2	62	36400	29900	37700	37700	18200	61100	2	4	3	0	0	0	0	0	0	11
9930	2022-02	1952	107530800.0	미혼	0	8	787800	192400	296400	19500	192400	28600	6	13	1	0	0	0	0	0	0	11
3483	2021-07	1966	62649600.0	배우자 있음	0	76	1350700	55900	265200	198900	75400	37700	2	12	3	1	1	0	1	0	1	11
4599	2022-01	1984	64585300.0	배우자 있음	2	66	534300	0	33800	0	0	27300	7	7	6	0	0	0	0	0	0	11
7326	2022-06	1979	73905000.0	배우자 있음	1	83	44200	1300	24700	2600	9100	0	1	3	1	0	0	0	0	0	0	11
7352	2022-01	1965	71847100.0	배우자 있음	1	28	209300	36400	176800	41600	3900	58500	3	6	4	0	0	0	0	0	0	11
2350	2021-06	1980	77565800.0	배우자 있음	2	87	809900	68900	231400	29900	22100	172900	3	8	7	0	0	0	1	0	0	11
9145	2021-07	1980	94255200.0	미혼	1	43	785200	33800	611000	159900	209300	122200	5	6	2	0	0	0	0	0	0	11
2964	2022-01	1989	34933600.0	배우자 있음	0	0	3900	13000	10400	3900	20800	41600	1	2	1	0	0	0	0	0	0	11
5585	2021-07	1980	27766700.0	미혼	1	1	15600	2600	22100	7800	1300	13000	2	3	2	0	0	0	0	0	1	11
9687	2022-08	1983	95121000.0	미혼	0	1	239200	226200	332800	65000	39000	41600	5	6	1	0	0	0	0	0	0	11
3732	2021-05	1963	68575000.0	배우자 있음	1	72	510900	0	310700	117000	89700	89700	5	9	6	0	0	0	0	0	0	11
6303	2022-02	1994	119366000.0	배우자 있음	0	72	533000	94900	971100	98800	209300	39000	5	12	0	0	0	0	0	0	0	11
11176	2022-08	1978	85758400.0	배우자 있음	1	12	488800	11700	107900	24700	5200	5200	5	7	2	0	0	0	0	0	0	11
2986	2022-06	1984	40003600.0	배우자 있음	2	89	9100	2600	5200	2600	1300	5200	1	2	1	0	0	0	0	0	0	11
7462	2021-02	1962	29259100.0	미혼	0	67	88400	0	293800	66300	204100	88400	10	4	3	0	0	0	0	0	0	11
3900	2022-06	1980	85390500.0	배우자 있음	1	54	834600	18200	63700	0	9100	74100	9	9	1	0	0	0	0	0	0	11
7034	2021-11	1986	33545200.0	배우자 있음	1	34	10400	9100	11700	16900	7800	15600	2	3	2	0	0	0	0	0	0	11
9493	2021-08	1988	99335600.0	미혼	0	15	1092000	68900	1045200	29900	92300	22100	5	8	1	1	0	0	0	1	1	11
1143	2021-11	1980	28681900.0	배우자 있음	1	43	9100	13000	16900	3900	14300	14300	2	3	2	0	0	0	0	0	0	11
1	2022-09	1969	74218300.0	미혼	0	0	603200	6500	83200	9100	0	48100	7	7	1	0	1	0	0	0	1	11
3855	2021-07	1971	29144700.0	배우자 있음	0	74	39000	3900	61100	24700	27300	54600	3	2	1	0	0	0	0	0	0	11
5536	2021-08	1967	114102300.0	배우자 있음	1	61	1939600	49400	373100	65000	74100	42900	5	4	1	1	1	0	1	1	1	11
5989	2021-07	1967	101858900.0	이혼	1	51	977600	158600	618800	50700	198900	44200	10	11	1	0	0	0	0	0	0	11
9499	2021-08	1962	121425200.0	배우자 있음	3	97	1662700	19500	373100	26000	0	19500	3	7	3	0	0	0	1	1	0	11
6768	2021-04	1970	49216700.0	이혼	3	75	28600	1300	10400	2600	1300	2600	1	3	2	0	0	0	0	0	0	11
2150	2021-08	1966	105293500.0	사별	1	83	1118000	36400	531700	94900	72800	72800	8	4	1	0	0	0	0	0	0	11
6646	2022-05	1992	21487700.0	배우자 있음	1	23	3900	0	6500	16900	0	1300	1	3	1	0	0	0	0	0	0	11
4887	2022-02	1984	72035600.0	이혼	2	65	13000	6500	36400	14300	1300	10400	2	3	1	0	0	0	0	0	0	11
8560	2020-12	2000	63425700.0	미혼	0	94	456300	20800	202800	9100	6500	188500	6	7	1	0	0	0	0	0	0	11
3321	2021-08	1975	73547500.0	배우자 있음	2	42	547300	6500	117000	0	20800	13000	7	7	3	0	0	0	0	0	0	11
11003	2021-12	1988	32669000.0	배우자 있음	1	10	2600	6500	9100	0	23400	23400	2	3	2	0	0	0	0	0	0	11
10402	2021-05	1975	46073300.0	배우자 있음	2	94	32500	1300	11700	2600	1300	1300	1	3	2	0	0	0	0	0	0	11
9904	2021-06	1964	92808300.0	배우자 있음	1	50	436800	159900	356200	59800	159900	183300	6	12	5	0	0	0	0	0	0	11
6141	2021-07	1980	64342200.0	미혼	1	46	248300	11700	126100	0	7800	106600	6	5	2	0	0	0	0	0	0	11
5687	2020-12	1988	106212600.0	이혼	0	98	731900	65000	1006200	36400	40300	243100	7	12	1	0	0	0	0	0	0	11
10856	2021-09	1988	59655700.0	미혼	1	42	40300	0	7800	0	1300	10400	1	3	1	0	0	0	0	0	0	11
5121	2022-06	1985	73616400.0	미혼	1	30	622700	6500	106600	9100	22100	222300	7	5	2	0	0	1	0	0	0	11
4186	2021-11	1958	44233800.0	배우자 있음	2	11	23400	7800	19500	15600	10400	22100	2	3	3	0	0	0	0	0	0	11
368	2021-02	1982	52063700.0	배우자 있음	1	61	118300	84500	67600	13000	57200	36400	3	6	3	0	0	0	0	0	0	11
3312	2022-08	1996	44428800.0	미혼	1	12	6500	9100	31200	24700	18200	26000	3	4	4	0	0	0	0	0	0	11
11121	2021-02	1989	25244700.0	배우자 있음	1	76	2600	18200	36400	20800	3900	9100	4	3	4	0	0	0	0	0	0	11
5332	2021-10	1968	107255200.0	배우자 있음	0	2	470600	65000	560300	174200	45500	70200	3	7	1	0	0	0	0	0	0	11
5848	2022-04	1978	105566500.0	배우자 있음	0	43	941200	96200	1207700	126100	71500	169000	5	7	1	0	1	1	0	1	1	11
10343	2020-12	1999	80103400.0	미혼	0	27	786500	118300	518700	0	58500	266500	3	8	2	0	0	0	0	0	0	11
5935	2021-03	1964	71869200.0	미혼	1	60	711100	9100	182000	0	9100	81900	7	8	3	0	0	0	0	0	0	11
2895	2022-01	1971	64974000.0	미혼	1	79	135200	1300	70200	16900	11700	18200	3	5	2	0	0	0	0	0	0	11
10262	2021-08	1988	19593600.0	배우자 있음	2	96	10400	2600	19500	0	13000	23400	3	3	4	0	0	0	0	0	0	11
7848	2021-09	1982	63915800.0	미혼	1	17	291200	2600	32500	9100	0	143000	5	3	2	0	0	0	0	0	0	11
9477	2022-04	1962	84921200.0	배우자 있음	1	0	499200	0	132600	27300	41600	6500	6	9	3	0	0	0	0	0	0	11
4856	2021-02	1965	107051100.0	배우자 있음	0	38	722800	70200	1098500	262600	172900	81900	7	10	1	1	0	1	0	0	0	11
7186	2022-08	1974	40095900.0	배우자 있음	2	43	31200	0	2600	0	0	11700	1	2	2	0	0	1	0	0	0	11
5794	2022-06	1982	60286200.0	배우자 있음	1	1	530400	0	27300	0	0	22100	7	7	3	1	0	0	1	0	1	11
1456	2021-06	1987	78616200.0	미혼	1	25	344500	258700	393900	304200	11700	221000	10	12	7	0	0	0	0	0	0	11
4877	2022-05	1981	50148800.0	배우자 있음	1	2	44200	0	9100	0	0	0	1	3	1	0	0	0	0	0	0	11
425	2021-05	1993	71964100.0	배우자 있음	2	66	486200	83200	150800	109200	32500	83200	6	11	3	0	0	0	0	0	0	11
3007	2020-12	1974	49085400.0	배우자 있음	2	49	35100	2600	13000	0	0	1300	1	3	2	0	0	0	0	0	0	11
1031	2021-08	1997	111423000.0	배우자 있음	0	5	780000	26000	455000	37700	39000	42900	6	10	1	0	0	0	0	1	0	11
4297	2022-04	1977	30196400.0	배우자 있음	1	71	16900	2600	23400	7800	1300	0	2	3	2	0	0	0	0	0	0	11
807	2022-05	1977	57982600.0	배우자 있음	2	35	217100	2600	115700	0	0	44200	6	4	6	0	0	0	0	0	0	11
9553	2021-04	1995	9750000.0	배우자 있음	0	94	0	2600	3900	5200	1300	6500	0	3	1	0	0	0	0	0	0	11
4271	2020-12	1997	50287900.0	배우자 있음	1	80	59800	45500	89700	109200	53300	85800	4	6	6	0	0	0	0	0	0	11
4120	2022-03	1983	64368200.0	미혼	1	61	114400	50700	101400	75400	16900	120900	6	4	2	0	0	0	0	0	0	11
2036	2021-09	1981	75277800.0	배우자 있음	1	29	315900	14300	154700	13000	3900	19500	4	8	3	0	0	0	0	0	0	11
115	2021-06	1974	56492800.0	미혼	1	0	357500	14300	88400	32500	9100	9100	5	8	3	0	0	0	0	0	0	11
4259	2021-12	1994	25330500.0	미혼	2	80	7800	0	5200	0	0	0	1	2	1	0	0	0	0	0	0	11
8687	2021-08	1986	69123600.0	배우자 있음	1	54	157300	80600	117000	88400	26000	162500	2	8	3	0	0	0	0	0	0	11
2447	2021-01	1987	39708500.0	배우자 있음	1	71	5200	15600	19500	24700	9100	15600	2	3	2	0	0	0	0	0	0	11
10140	2021-12	1991	91159900.0	배우자 있음	0	27	1700400	0	514800	29900	0	0	5	4	1	0	1	0	1	0	0	11
9353	2022-04	1967	81185000.0	미혼	1	61	669500	61100	347100	80600	85800	49400	5	4	2	0	0	0	1	0	0	11
3623	2022-09	1984	28177500.0	배우자 있음	1	55	5200	0	20800	22100	5200	5200	4	3	3	0	0	0	0	0	0	11
738	2022-07	1989	55113500.0	미혼	2	35	62400	16900	74100	31200	19500	32500	3	4	4	0	0	0	0	0	0	11
7631	2022-01	1986	79749800.0	배우자 있음	1	34	730600	75400	218400	55900	20800	184600	5	10	1	0	0	0	0	0	0	11
4789	2021-12	1961	105055600.0	배우자 있음	0	95	999700	28600	650000	273000	185900	42900	4	5	1	1	0	1	0	1	0	11
773	2021-09	1979	55685500.0	이혼	2	64	492700	5200	120900	15600	11700	127400	6	4	7	0	0	0	0	0	0	11
10602	2021-05	1991	51898600.0	배우자 있음	1	30	37700	15600	76700	24700	1300	46800	3	4	2	0	0	0	0	0	0	11
1446	2022-07	1964	112351200.0	미혼	0	12	503100	88400	739700	115700	58500	88400	6	12	1	0	0	0	0	0	0	11
3270	2021-04	1986	22252100.0	배우자 있음	1	96	15600	29900	49400	39000	23400	9100	3	3	4	0	0	0	0	0	0	11
8443	2022-05	1980	32190600.0	미혼	1	16	7800	13000	15600	3900	19500	52000	3	2	3	0	0	1	0	0	1	11
9653	2021-01	1983	46536100.0	배우자 있음	1	16	35100	1300	18200	5200	1300	27300	2	3	2	0	0	0	0	0	0	11
8916	2021-10	1983	47615100.0	이혼	2	78	11700	1300	6500	0	0	1300	0	3	1	0	0	0	0	0	0	11
8017	2022-09	1989	66444300.0	배우자 있음	2	83	28600	0	24700	7800	6500	3900	2	3	2	0	0	0	0	0	0	11
5830	2020-12	1980	112914100.0	미혼	0	96	1168700	132600	1089400	172900	132600	52000	5	10	1	0	0	0	0	0	1	11
4597	2021-09	1978	106693600.0	배우자 있음	0	67	1155700	71500	890500	218400	119600	167700	3	13	1	0	0	0	0	0	0	11
7023	2021-02	1961	60100300.0	미혼	3	87	245700	2600	71500	0	6500	15600	6	4	4	0	0	0	0	0	0	11
8086	2022-03	1967	54915900.0	배우자 있음	2	34	62400	0	2600	0	0	6500	2	3	2	0	0	0	0	0	0	11
8825	2021-06	1970	66553500.0	배우자 있음	2	46	299000	18200	202800	106600	31200	75400	9	5	8	0	0	0	0	0	0	11
2930	2022-03	1986	88519600.0	미혼	0	7	1107600	78000	269100	101400	46800	62400	2	10	2	0	0	0	0	0	0	11
1928	2021-05	1981	41358200.0	배우자 있음	1	73	45500	3900	26000	5200	1300	26000	2	3	2	0	0	1	0	0	0	11
7108	2020-12	1973	66807000.0	사별	2	54	266500	26000	61100	29900	2600	72800	5	5	6	0	0	0	0	0	0	11
10925	2022-04	1991	99619000.0	배우자 있음	0	93	331500	40300	579800	52000	72800	227500	3	11	1	0	0	0	0	0	0	11
9960	2022-07	1999	34928400.0	미혼	1	52	0	0	1300	10400	3900	2600	1	2	1	0	0	0	0	0	0	11
8800	2021-04	1951	63632400.0	이혼	0	53	568100	10400	267800	208000	63700	54600	7	5	2	0	0	1	0	0	1	11
9224	2021-03	1980	71838000.0	미혼	1	81	1072500	10400	68900	14300	0	314600	8	5	2	0	0	0	0	0	0	11
5519	2021-11	1964	83317000.0	배우자 있음	1	8	410800	75400	209300	98800	66300	175500	6	4	1	0	0	0	0	0	1	11
5046	2022-04	1966	101830300.0	이혼	1	97	982800	179400	460200	208000	219700	79300	10	7	2	0	0	0	0	0	0	11
7037	2021-11	1982	48213100.0	배우자 있음	1	50	252200	71500	174200	19500	0	3900	4	8	3	0	0	0	0	0	0	11
905	2022-01	1994	28399800.0	이혼	1	38	9100	22100	23400	7800	13000	33800	4	3	4	0	0	0	0	0	0	11
8624	2021-05	1966	105716000.0	배우자 있음	0	61	237900	42900	640900	76700	133900	74100	4	10	1	0	0	0	0	0	0	11
8945	2021-11	1978	70378100.0	이혼	1	46	222300	0	14300	0	1300	26000	4	4	2	0	0	0	0	0	0	11
6445	2021-10	1975	86872500.0	배우자 있음	0	73	315900	131300	526500	37700	52000	52000	4	6	1	0	0	0	0	0	0	11
2727	2022-03	1981	74230000.0	배우자 있음	0	19	235300	27300	89700	50700	3900	124800	3	6	1	0	0	0	0	0	0	11
6404	2021-06	1977	76592100.0	배우자 있음	3	10	196300	9100	115700	0	9100	36400	4	6	5	0	0	0	0	0	0	11
11074	2022-07	1985	110593600.0	미혼	0	94	642200	119600	508300	252200	14300	313300	3	10	1	0	0	0	0	0	0	11
10150	2022-02	1969	112357700.0	미혼	0	10	603200	36400	1134900	37700	23400	48100	7	7	0	1	0	0	0	0	1	11
1968	2022-02	1979	59389200.0	사별	1	37	6500	1300	6500	13000	0	9100	1	2	1	0	0	0	0	0	0	11
6534	2022-04	1982	62255700.0	배우자 있음	1	94	37700	0	37700	0	6500	5200	2	3	1	0	0	0	0	0	0	11
9485	2022-06	1994	59697300.0	배우자 있음	0	23	132600	11700	63700	31200	3900	15600	2	6	1	0	0	0	0	0	0	11
7053	2021-09	1974	101946000.0	미혼	0	75	785200	36400	876200	118300	36400	36400	3	8	1	0	0	0	0	0	0	11
4654	2022-02	2000	97648200.0	배우자 있음	0	40	742300	15600	679900	81900	78000	31200	3	5	1	0	0	0	0	0	0	11
9760	2021-04	1971	67961400.0	사별	1	24	1238900	0	92300	0	0	226200	10	10	6	0	0	0	0	0	1	11
1048	2021-10	1980	46333300.0	배우자 있음	1	11	81900	3900	87100	10400	11700	36400	3	4	2	0	0	0	0	0	1	11
10619	2021-03	2002	124187700.0	미혼	0	29	1001000	37700	1157000	325000	35100	31200	7	7	1	0	0	0	0	1	1	11
9308	2021-08	1962	81666000.0	배우자 있음	0	51	517400	79300	344500	179400	79300	68900	3	6	1	0	0	0	0	0	0	11
10505	2022-03	1968	95046900.0	배우자 있음	0	86	963300	24700	200200	65000	11700	36400	3	7	1	0	0	0	0	0	0	11
8362	2021-11	1990	109419700.0	배우자 있음	0	9	1921400	24700	523900	0	24700	0	7	6	1	0	0	0	1	1	1	11
2625	2022-02	1962	55389100.0	미혼	1	30	202800	37700	72800	39000	41600	61100	3	7	2	0	0	0	0	0	0	11
4637	2021-08	1962	97028100.0	미혼	0	73	1248000	83200	603200	189800	0	20800	6	9	1	1	0	0	0	0	0	11
9972	2022-07	1963	59819500.0	배우자 있음	2	25	49400	0	2600	0	0	7800	1	3	1	0	1	1	0	0	0	11
4483	2021-07	2001	94060200.0	미혼	0	67	409500	33800	614900	286000	15600	236600	2	6	1	0	0	0	0	0	0	11
4487	2021-04	1977	51815400.0	미혼	1	67	19500	26000	32500	2600	9100	33800	2	4	1	0	0	0	0	0	1	11
4988	2022-07	1956	44809700.0	배우자 있음	2	58	24700	7800	26000	0	6500	15600	1	4	3	0	0	0	0	0	0	11
8931	2022-08	1994	107942900.0	배우자 있음	1	82	1055600	128700	560300	308100	193700	42900	11	10	1	1	0	0	0	0	0	11
5871	2020-11	1987	31721300.0	배우자 있음	0	98	94900	36400	282100	13000	31200	149500	6	6	3	0	0	0	0	0	0	11
2008	2022-05	1986	100857900.0	배우자 있음	0	93	483600	29900	499200	325000	15600	140400	4	9	1	1	0	0	0	0	0	11
3139	2022-03	1990	96350800.0	미혼	0	53	1132300	144300	915200	188500	71500	215800	4	10	1	0	0	0	1	0	0	11
10037	2022-07	2001	96580900.0	미혼	0	66	487500	197600	435500	120900	118300	105300	5	6	1	0	0	0	0	0	0	11
10673	2022-02	1984	88916100.0	배우자 있음	1	6	988000	104000	605800	22100	16900	104000	6	5	1	0	0	0	0	0	0	11
5303	2022-07	1982	103521600.0	배우자 있음	0	42	612300	0	663000	128700	27300	15600	6	9	1	0	0	0	0	0	0	11
538	2022-05	1997	59939100.0	미혼	1	78	40300	11700	35100	20800	11700	42900	1	4	1	0	0	0	0	0	0	11
7922	2020-11	1959	84435000.0	미혼	1	29	1064700	0	93600	15600	0	81900	11	10	2	0	0	0	1	0	0	11
5692	2021-03	1997	33075900.0	배우자 있음	1	82	1300	5200	3900	10400	11700	9100	1	3	1	0	0	0	0	0	0	11
4843	2022-08	1960	97665100.0	미혼	0	92	263900	45500	396500	59800	22100	295100	2	5	1	0	0	0	0	0	0	11
6383	2022-08	1979	42759600.0	배우자 있음	1	78	33800	0	19500	2600	1300	2600	3	3	2	0	0	0	0	0	0	11
1628	2022-01	1979	93334800.0	배우자 있음	0	54	460200	27300	404300	217100	97500	41600	9	4	1	0	0	0	0	0	0	11
1204	2021-08	1978	87796800.0	배우자 있음	1	45	1628900	0	581100	29900	92300	45500	11	11	3	1	0	0	0	0	0	11
3673	2021-10	1979	71810700.0	미혼	1	59	482300	22100	309400	29900	31200	137800	7	11	3	0	0	0	0	0	0	11
760	2021-11	1983	78720200.0	이혼	1	8	764400	9100	98800	143000	19500	19500	8	9	2	0	0	0	0	0	0	11
8957	2021-09	1960	84280300.0	미혼	2	51	624000	111800	323700	97500	111800	187200	6	5	8	0	0	0	0	0	0	11
4128	2021-10	1970	72887100.0	배우자 있음	1	51	672100	15600	70200	20800	7800	156000	7	7	2	0	0	0	0	0	0	11
6810	2021-08	1991	106632500.0	이혼	0	76	347100	127400	787800	62400	91000	127400	3	6	1	0	0	0	0	1	1	11
5386	2021-05	1961	122699200.0	배우자 있음	0	62	1444300	31200	1027000	208000	58500	223600	5	5	0	1	0	0	1	1	1	11
8700	2021-03	1994	19377800.0	미혼	0	86	9100	9100	18200	9100	20800	19500	2	3	3	0	0	0	0	0	0	11
3202	2020-12	1995	67031900.0	배우자 있음	0	60	1515800	0	62400	0	0	46800	4	10	1	0	0	0	1	1	0	11
1328	2022-05	1990	75318100.0	배우자 있음	1	56	339300	54600	187200	71500	62400	172900	4	9	3	0	0	0	0	0	0	11
8405	2021-12	1987	88756200.0	이혼	2	83	175500	32500	66300	29900	32500	59800	4	5	2	0	0	0	0	0	0	11
6515	2022-03	1985	51702300.0	배우자 있음	1	92	7800	2600	23400	2600	10400	18200	2	3	1	0	0	0	0	0	0	11
2882	2020-12	1983	88260900.0	이혼	1	31	924300	36400	184600	63700	23400	61100	3	9	2	0	0	0	0	0	0	11
7574	2022-08	1987	36298600.0	배우자 있음	1	80	14300	0	16900	2600	5200	14300	2	3	1	0	0	0	0	0	0	11
6387	2022-08	1984	67847000.0	배우자 있음	2	39	54600	0	22100	0	0	23400	2	3	3	0	0	1	0	0	0	11
5320	2021-04	1981	57266300.0	이혼	2	20	102700	9100	75400	7800	3900	23400	3	4	4	0	0	0	0	0	1	11
5048	2021-08	1979	55597100.0	미혼	2	53	26000	7800	55900	24700	6500	49400	3	2	1	0	0	0	0	0	0	11
8146	2022-08	1984	59937800.0	배우자 있음	2	84	39000	0	10400	2600	0	18200	1	2	1	0	0	0	0	0	0	11
10031	2021-05	1984	22005100.0	배우자 있음	2	50	26000	2600	29900	3900	1300	5200	3	4	5	0	0	0	0	0	0	11
5748	2021-02	1973	77680200.0	배우자 있음	1	96	149500	35100	57200	5200	189800	180700	5	6	3	0	0	0	0	0	1	11
2134	2020-11	1960	69810000.0	미혼	1	94	341900	6500	302900	89700	53300	107900	5	8	4	0	0	0	0	0	0	11
1523	2022-08	1981	76753300.0	배우자 있음	2	25	89700	2600	19500	2600	2600	7800	2	4	2	0	0	0	0	0	0	11
9665	2021-07	1965	70508100.0	이혼	1	48	347100	3900	39000	5200	0	74100	5	5	4	0	0	0	0	0	0	11
4640	2020-12	1975	91841100.0	이혼	1	65	729300	110500	222300	32500	159900	148200	4	13	2	0	0	0	0	0	0	11
3635	2022-08	1970	68376100.0	미혼	1	69	639600	0	48100	9100	0	54600	6	8	3	0	0	0	0	0	0	11
3547	2021-03	1977	53327300.0	배우자 있음	1	12	18200	9100	11700	7800	20800	15600	2	3	2	0	0	0	0	0	1	11
2456	2022-01	1983	52302900.0	배우자 있음	1	84	104000	5200	59800	0	22100	2600	2	5	5	0	0	0	0	0	0	11
5633	2022-09	1988	65237900.0	배우자 있음	2	47	126100	15600	109200	16900	13000	19500	3	6	7	0	0	0	0	0	0	11
7801	2021-12	1967	71178900.0	배우자 있음	1	87	256100	139100	295100	9100	76700	170300	5	11	3	0	0	0	0	0	0	11
10489	2021-11	1981	120841500.0	배우자 있음	0	35	900900	27300	1202500	40300	31200	109200	6	9	1	1	0	0	0	1	1	11
7011	2021-01	1981	43512300.0	배우자 있음	1	47	55900	2600	35100	0	11700	15600	3	4	3	0	0	0	0	0	0	11
2620	2021-07	1982	44974800.0	배우자 있음	1	48	18200	0	2600	0	0	9100	1	2	1	0	0	0	0	0	1	11
3933	2021-01	1988	57213000.0	배우자 있음	1	46	241800	46800	304200	111800	93600	62400	10	6	6	0	0	0	0	0	0	11
10981	2022-05	1996	109484700.0	배우자 있음	0	27	564200	178100	520000	58500	178100	58500	3	10	1	0	0	0	0	0	0	11
1734	2021-04	1976	52917800.0	배우자 있음	3	37	76700	0	14300	5200	2600	6500	3	4	4	0	0	0	0	0	0	11
10995	2021-02	1996	20430800.0	배우자 있음	1	8	20800	6500	39000	10400	9100	33800	3	4	3	0	0	0	0	0	0	11
6357	2022-02	1967	76767600.0	이혼	1	29	299000	45500	97500	81900	74100	40300	7	7	3	0	0	0	0	0	0	11
9209	2021-01	1979	104744900.0	배우자 있음	0	85	1077700	179400	559000	78000	119600	19500	4	13	1	0	0	0	0	0	0	11
10286	2022-05	1970	108829500.0	배우자 있음	0	2	413400	10400	529100	195000	45500	10400	2	13	1	0	0	0	0	0	0	11
2611	2020-10	1967	107348800.0	배우자 있음	0	66	1567800	71500	578500	218400	23400	23400	2	12	1	0	0	0	0	1	0	11
1600	2022-01	1973	74050600.0	배우자 있음	3	60	379600	3900	100100	13000	3900	33800	6	5	7	0	0	0	0	0	0	11
3308	2022-04	1960	46415200.0	배우자 있음	2	54	39000	11700	15600	2600	14300	39000	2	4	3	0	0	0	0	0	0	11
5407	2021-12	1962	69033900.0	배우자 있음	1	70	947700	22100	172900	14300	0	253500	10	7	5	0	0	1	0	0	0	11
2166	2021-10	1968	60812700.0	사별	2	55	15600	1300	3900	0	0	9100	0	2	1	0	0	0	0	0	0	11
3955	2022-09	1973	6319300.0	이혼	0	20	2600	1300	1300	1300	0	1300	0	0	0	0	0	0	0	0	0	11
6634	2021-11	1987	43500600.0	이혼	1	78	28600	3900	23400	0	0	14300	2	3	1	0	0	0	0	0	0	11
3056	2022-01	1986	82800900.0	이혼	1	63	763100	55900	438100	54600	113100	70200	11	9	3	0	0	0	0	0	0	11
5718	2021-11	1958	104991900.0	배우자 있음	0	17	876200	218400	140400	249600	54600	300300	5	6	1	1	0	0	0	1	1	11
6872	2021-11	1982	84957600.0	배우자 있음	1	43	369200	3900	109200	5200	9100	29900	4	8	2	0	0	0	0	0	0	11
8164	2022-02	1986	106821000.0	배우자 있음	0	13	1329900	120900	846300	63700	71500	48100	5	7	1	0	0	0	0	0	0	11
4580	2022-01	1977	98486700.0	배우자 있음	0	46	1812200	28600	920400	115700	118300	236600	9	9	1	1	0	1	0	1	1	11
9305	2021-08	1984	103595700.0	미혼	0	65	404300	33800	832000	234000	48100	157300	4	13	1	0	0	0	0	0	0	11
453	2022-09	1964	45942000.0	사별	2	1	35100	0	15600	0	1300	6500	2	3	2	0	0	0	0	0	0	11
8545	2022-06	1962	111387900.0	이혼	0	6	1684800	22100	404300	58500	89700	66300	2	10	1	1	1	0	1	1	1	11
