연월,시군구명,읍면동명,업종명,성별,이용자수,이용금액
2017-03-01,제주시,일도1동,수산물 소매업,남성,2575,187988650
2017-03-01,제주시,일도1동,빵 및 과자류 소매업,남성,409,9711800
2017-03-01,제주시,일도1동,서양식 음식점업,여성,489,7341060
2017-03-01,제주시,일도1동,비알콜 음료점업,남성,488,4902910
2017-03-01,제주시,일도1동,기타 주점업,남성,155,22354000
2017-03-01,제주시,일도1동,기타 외국식 음식점업,남성,275,6296500
2017-03-01,제주시,일도1동,관광 민예품 및 선물용품 소매업,남성,19,1903600
2017-03-01,제주시,일도1동,과실 및 채소 소매업,남성,1139,67916918
2017-03-01,제주시,일도1동,건강보조식품 소매업,남성,9,970000
2017-03-01,제주시,일도1동,육류 소매업,남성,416,24070500
2017-03-01,제주시,일도1동,일반유흥 주점업,남성,40,4783000
2017-03-01,제주시,일도1동,비알콜 음료점업,여성,817,8371480
2017-03-01,제주시,일도1동,기타 주점업,여성,26,3646100
2017-03-01,제주시,일도1동,기타 외국식 음식점업,여성,139,2791000
2017-03-01,제주시,일도1동,관광 민예품 및 선물용품 소매업,여성,22,4483000
2017-03-01,제주시,일도1동,과실 및 채소 소매업,여성,1396,75938100
2017-03-01,제주시,일도1동,건강보조식품 소매업,여성,10,736000
2017-03-01,제주시,이호동,화장품 및 방향제 소매업,여성,2,160000
2017-03-01,제주시,일도1동,화장품 및 방향제 소매업,남성,448,14769520
2017-03-01,제주시,일도1동,한식 음식점업,남성,4411,116006776
2017-03-01,제주시,일도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,628,7025770
2017-03-01,제주시,일도1동,체인화 편의점,남성,3601,33937630
2017-03-01,제주시,일도1동,중식 음식점업,남성,315,8464500
2017-03-01,제주시,일도1동,전시 및 행사 대행업,남성,4,303000
2017-03-01,제주시,일도1동,일식 음식점업,남성,321,13968500
2017-03-01,제주시,일도1동,호텔업,남성,18,2442000
2017-03-01,제주시,이호동,체인화 편의점,여성,2004,16292740
2017-03-01,제주시,일도1동,수산물 소매업,여성,3369,182745300
2017-03-01,제주시,일도2동,여행사업,남성,232,24773480
2017-03-01,제주시,일도1동,중식 음식점업,여성,179,3807500
2017-03-01,제주시,일도2동,건강보조식품 소매업,남성,25,1323500
2017-03-01,제주시,일도1동,화장품 및 방향제 소매업,여성,1717,40352600
2017-03-01,제주시,일도1동,호텔업,여성,7,391000
2017-03-01,제주시,일도1동,한식 음식점업,여성,3899,87902620
2017-03-01,제주시,일도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,953,10352405
2017-03-01,제주시,일도1동,체인화 편의점,여성,2610,29985610
2017-03-01,제주시,일도1동,전시 및 행사 대행업,여성,6,189000
2017-03-01,제주시,일도1동,슈퍼마켓,여성,315,5344240
2017-03-01,제주시,일도1동,일식 음식점업,여성,329,13449000
2017-03-01,제주시,일도1동,일반유흥 주점업,여성,21,1381000
2017-03-01,제주시,일도1동,육류 소매업,여성,405,21954100
2017-03-01,제주시,일도1동,욕탕업,여성,19,955000
2017-03-01,제주시,일도1동,여행사업,여성,185,4178360
2017-03-01,제주시,일도1동,여관업,여성,94,6257900
2017-03-01,제주시,일도2동,과실 및 채소 소매업,남성,451,23758200
2017-03-01,제주시,일도2동,관광 민예품 및 선물용품 소매업,남성,4,516000
2017-03-01,제주시,일도2동,여관업,남성,147,7275500
2017-03-01,제주시,일도2동,스포츠 및 레크레이션 용품 임대업,남성,547,36966400
2017-03-01,제주시,일도2동,슈퍼마켓,남성,11530,207232210
2017-03-01,제주시,일도2동,수산물 소매업,남성,78,5694000
2017-03-01,제주시,일도2동,서양식 음식점업,남성,374,14157900
2017-03-01,제주시,일도2동,빵 및 과자류 소매업,남성,3503,47037291
2017-03-01,제주시,일도1동,스포츠 및 레크레이션 용품 임대업,여성,5048,626537580
2017-03-01,제주시,일도2동,비알콜 음료점업,남성,773,10498370
2017-03-01,제주시,일도2동,기타음식료품위주종합소매업,남성,2,50000
2017-03-01,제주시,일도2동,기타 주점업,남성,943,180526000
2017-03-01,제주시,일도2동,기타 외국식 음식점업,남성,617,27691900
2017-03-01,제주시,일도2동,기타 대형 종합 소매업,남성,1140,33128440
2017-03-01,제주시,일도2동,그외 기타 종합 소매업,남성,10986,728519600
2017-03-01,제주시,일도2동,그외 기타 스포츠시설 운영업,남성,21,1542000
2017-03-01,제주시,일도2동,마사지업,남성,5,720000
2017-03-01,제주시,일도2동,욕탕업,남성,37,300000
2017-03-01,제주시,이호동,한식 음식점업,남성,934,42856700
2017-03-01,제주시,일도2동,일반유흥 주점업,남성,759,157330000
2017-03-01,제주시,조천읍,골프장 운영업,여성,248,34493600
2017-03-01,제주시,일도2동,화장품 및 방향제 소매업,남성,241,11882290
2017-03-01,제주시,일도2동,기타 대형 종합 소매업,여성,1253,34161400
2017-03-01,제주시,일도2동,그외 기타 종합 소매업,여성,11078,770964160
2017-03-01,제주시,일도2동,그외 기타 스포츠시설 운영업,여성,29,2759000
2017-03-01,제주시,일도2동,관광 민예품 및 선물용품 소매업,여성,5,378000
2017-03-01,제주시,일도2동,과실 및 채소 소매업,여성,460,21504800
2017-03-01,제주시,일도2동,건강보조식품 소매업,여성,25,1076500
2017-03-01,제주시,일도2동,호텔업,남성,1,45000
2017-03-01,제주시,일도2동,중식 음식점업,여성,194,4546000
2017-03-01,제주시,일도2동,한식 음식점업,남성,16870,651134720
2017-03-01,제주시,일도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,3982,43315591
2017-03-01,제주시,일도2동,체인화 편의점,남성,16794,143566520
2017-03-01,제주시,일도2동,차량용 주유소 운영업,남성,2935,135936174
2017-03-01,제주시,일도2동,중식 음식점업,남성,411,9496500
2017-03-01,제주시,일도2동,전시 및 행사 대행업,남성,44,244500
2017-03-01,제주시,일도2동,기타 외국식 음식점업,여성,309,12932000
2017-03-01,제주시,일도2동,일반유흥 주점업,여성,197,18727500
2017-03-01,제주시,일도2동,육류 소매업,여성,542,25940210
2017-03-01,제주시,일도2동,욕탕업,여성,13,144000
2017-03-01,제주시,일도2동,여행사업,여성,223,21592260
2017-03-01,제주시,일도2동,여관업,여성,54,2369000
2017-03-01,제주시,일도2동,스포츠 및 레크레이션 용품 임대업,여성,208,17547000
2017-03-01,제주시,일도2동,차량용 주유소 운영업,여성,2025,83049660
2017-03-01,제주시,일도2동,슈퍼마켓,여성,9287,197079741
2017-03-01,제주시,일도2동,서양식 음식점업,여성,293,5223200
2017-03-01,제주시,일도2동,빵 및 과자류 소매업,여성,4299,53683670
2017-03-01,제주시,일도2동,비알콜 음료점업,여성,966,9897130
2017-03-01,제주시,일도2동,마사지업,여성,1,120000
2017-03-01,제주시,일도2동,기타음식료품위주종합소매업,여성,3,69500
2017-03-01,제주시,일도2동,기타 주점업,여성,139,18691000
2017-03-01,제주시,일도2동,수산물 소매업,여성,54,17218000
2017-03-01,제주시,일도2동,일식 음식점업,여성,319,16080000
2017-03-01,제주시,일도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,3628,39237380
2017-03-01,제주시,조천읍,호텔업,남성,59,6011800
2017-03-01,제주시,일도2동,일식 음식점업,남성,789,50227400
2017-03-01,제주시,조천읍,기타 외국식 음식점업,남성,68,3925900
2017-03-01,제주시,조천읍,수산물 소매업,남성,8,370000
2017-03-01,제주시,조천읍,서양식 음식점업,남성,1032,18772720
2017-03-01,제주시,조천읍,빵 및 과자류 소매업,남성,1333,20742700
2017-03-01,제주시,조천읍,비알콜 음료점업,남성,728,8330420
2017-03-01,제주시,조천읍,기타음식료품위주종합소매업,남성,2027,56282880
2017-03-01,제주시,조천읍,기타 주점업,남성,53,7324000
2017-03-01,제주시,조천읍,그외 기타 종합 소매업,남성,2251,69563370
2017-03-01,제주시,일도2동,체인화 편의점,여성,8340,68334200
2017-03-01,제주시,조천읍,그외 기타 스포츠시설 운영업,남성,38,1615000
2017-03-01,제주시,조천읍,관광 민예품 및 선물용품 소매업,남성,398,27009100
2017-03-01,제주시,조천읍,과실 및 채소 소매업,남성,88,6986500
2017-03-01,제주시,조천읍,골프장 운영업,남성,895,114782300
2017-03-01,제주시,일도2동,화장품 및 방향제 소매업,여성,653,32781630
2017-03-01,제주시,일도2동,한식 음식점업,여성,9110,297723222
2017-03-01,제주시,조천읍,슈퍼마켓,남성,5098,116564550
2017-03-01,제주시,조천읍,한식 음식점업,남성,12528,480384370
2017-03-01,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,524,10696000
2017-03-01,제주시,조천읍,체인화 편의점,남성,10356,98603850
2017-03-01,제주시,조천읍,차량용 주유소 운영업,남성,5424,317715130
2017-03-01,제주시,조천읍,차량용 가스 충전업,남성,162,17569640
2017-03-01,제주시,조천읍,중식 음식점업,남성,621,14563094
2017-03-01,제주시,조천읍,화장품 및 방향제 소매업,남성,35,2870300
2017-03-01,제주시,조천읍,전시 및 행사 대행업,남성,2740,71622600
2017-03-01,제주시,조천읍,일반유흥 주점업,남성,72,5982000
2017-03-01,제주시,조천읍,육류 소매업,남성,123,9817660
2017-03-01,제주시,조천읍,욕탕업,남성,112,2448000
2017-03-01,제주시,조천읍,여행사업,남성,2,866492
2017-03-01,제주시,조천읍,여관업,남성,550,32045098
2017-03-01,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,남성,871,51113600
2017-03-01,제주시,조천읍,일식 음식점업,남성,405,37277510
2017-03-01,제주시,한경면,중식 음식점업,남성,346,10177000
2017-03-01,제주시,일도2동,전시 및 행사 대행업,여성,40,246500
2017-03-01,제주시,조천읍,과실 및 채소 소매업,여성,71,5087000
2017-03-01,제주시,조천읍,관광 민예품 및 선물용품 소매업,여성,494,24749908
2017-03-01,제주시,조천읍,서양식 음식점업,여성,1292,20032070
2017-03-01,제주시,조천읍,육류 소매업,여성,101,11325360
2017-03-01,제주시,조천읍,욕탕업,여성,63,1291500
2017-03-01,제주시,조천읍,여관업,여성,321,19453001
2017-03-01,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,여성,314,14378700
2017-03-01,제주시,조천읍,슈퍼마켓,여성,3575,88135355
2017-03-01,제주시,조천읍,수산물 소매업,여성,9,439000
2017-03-01,제주시,조천읍,빵 및 과자류 소매업,여성,1677,27021090
2017-03-01,제주시,추자면,여관업,남성,11,2079700
2017-03-01,제주시,조천읍,비알콜 음료점업,여성,809,8902510
2017-03-01,제주시,조천읍,기타음식료품위주종합소매업,여성,1504,45512870
2017-03-01,제주시,조천읍,기타 주점업,여성,8,915000
2017-03-01,제주시,조천읍,기타 외국식 음식점업,여성,31,1848900
2017-03-01,제주시,조천읍,그외 기타 종합 소매업,여성,1886,78080010
2017-03-01,제주시,조천읍,그외 기타 스포츠시설 운영업,여성,26,1667000
2017-03-01,제주시,조천읍,일반유흥 주점업,여성,36,1839500
2017-03-01,제주시,일도2동,육류 소매업,남성,469,22457160
2017-03-01,제주시,추자면,기타 주점업,남성,18,3030000
2017-03-01,제주시,추자면,과실 및 채소 소매업,남성,55,2890440
2017-03-01,제주시,조천읍,휴양콘도 운영업,여성,1242,132629820
2017-03-01,제주시,조천읍,화장품 및 방향제 소매업,여성,55,2828000
2017-03-01,제주시,조천읍,호텔업,여성,31,8504680
2017-03-01,제주시,추자면,일반유흥 주점업,남성,10,1600000
2017-03-01,제주시,조천읍,한식 음식점업,여성,8928,308200819
2017-03-01,제주시,조천읍,체인화 편의점,여성,4975,43719900
2017-03-01,제주시,조천읍,차량용 주유소 운영업,여성,2521,130080210
2017-03-01,제주시,조천읍,차량용 가스 충전업,여성,128,9527000
2017-03-01,제주시,조천읍,중식 음식점업,여성,326,8086250
2017-03-01,제주시,조천읍,전시 및 행사 대행업,여성,2752,77363800
2017-03-01,제주시,조천읍,일식 음식점업,여성,338,25316000
2017-03-01,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,529,10410700
2017-03-01,제주시,조천읍,휴양콘도 운영업,남성,1503,206511165
2017-03-01,제주시,추자면,차량용 가스 충전업,남성,2,166000
2017-03-01,제주시,한경면,육류 소매업,남성,14,1673500
2017-03-01,제주시,한경면,전시 및 행사 대행업,남성,256,6544900
2017-03-01,제주시,추자면,여관업,여성,2,90000
2017-03-01,제주시,추자면,체인화 편의점,여성,175,2198390
2017-03-01,제주시,추자면,차량용 주유소 운영업,여성,32,2559000
2017-03-01,제주시,추자면,차량용 가스 충전업,여성,11,1512000
2017-03-01,제주시,추자면,중식 음식점업,여성,6,177000
2017-03-01,제주시,추자면,일반유흥 주점업,여성,6,700000
2017-03-01,제주시,추자면,육류 소매업,여성,1,60000
2017-03-01,제주시,추자면,슈퍼마켓,여성,127,3502790
2017-03-01,제주시,추자면,중식 음식점업,남성,30,940000
2017-03-01,제주시,추자면,수산물 소매업,여성,10,815000
2017-03-01,제주시,추자면,기타 주점업,여성,10,1850000
2017-03-01,제주시,추자면,과실 및 채소 소매업,여성,29,933720
2017-03-01,제주시,추자면,한식 음식점업,남성,231,11606500
2017-03-01,제주시,추자면,체인화 편의점,남성,530,6212550
2017-03-01,제주시,추자면,차량용 주유소 운영업,남성,61,4968200
2017-03-01,제주시,추자면,한식 음식점업,여성,68,3114600
2017-03-01,제주시,한경면,욕탕업,남성,47,3184000
2017-03-01,제주시,한경면,여관업,남성,24,1637000
2017-03-01,제주시,한경면,스포츠 및 레크레이션 용품 임대업,남성,19,543000
2017-03-01,제주시,한경면,슈퍼마켓,남성,1517,36676854
2017-03-01,제주시,한경면,수산물 소매업,남성,37,1770000
2017-03-01,제주시,한경면,서양식 음식점업,남성,306,6704890
2017-03-01,제주시,한경면,일식 음식점업,남성,25,1129500
2017-03-01,제주시,한경면,빵 및 과자류 소매업,남성,15,294000
2017-03-01,제주시,한경면,기타음식료품위주종합소매업,남성,1425,45782870
2017-03-01,제주시,한경면,기타 주점업,남성,26,6080000
2017-03-01,제주시,한경면,기타 수상오락 서비스업,남성,1,150000
2017-03-01,제주시,한경면,관광 민예품 및 선물용품 소매업,남성,9,560500
