시도명,시군구명,지역구분,업종명,이용자 구분,연령대,성별,연월,이용자수,이용횟수,이용금액
제주도,제주시,읍면,유흥,제주도민,60대이상,여,2018-03,22,27,3737000
제주도,제주시,읍면,유흥,제주도민,60대이상,남,2018-03,125,200,31951788
제주도,제주시,읍면,유흥,제주도민,50대,여,2018-03,39,47,5094000
제주도,제주시,읍면,유흥,제주도민,50대,남,2018-03,241,450,79597000
제주도,제주시,읍면,유흥,제주도민,40대,여,2018-03,61,74,6336500
제주도,제주시,읍면,유흥,제주도민,40대,남,2018-03,248,390,63830800
제주도,제주시,읍면,유흥,제주도민,30대,여,2018-03,54,62,4140700
제주도,제주시,읍면,유흥,제주도민,30대,남,2018-03,120,194,25388600
제주도,제주시,읍면,유흥,제주도민,20대미만,여,2018-03,1,1,31000
제주도,제주시,읍면,유흥,제주도민,20대미만,남,2018-03,5,8,838000
제주도,제주시,읍면,유흥,제주도민,20대,여,2018-03,45,47,2171400
제주도,제주시,읍면,유흥,제주도민,20대,남,2018-03,62,93,8933000
제주도,제주시,읍면,유흥,내국인관광객,60대이상,여,2018-03,24,38,3574000
제주도,제주시,읍면,유흥,내국인관광객,60대이상,남,2018-03,51,69,13233000
제주도,제주시,읍면,유흥,내국인관광객,50대,여,2018-03,38,43,4709400
제주도,제주시,읍면,유흥,내국인관광객,50대,남,2018-03,137,233,42602170
제주도,제주시,읍면,유흥,내국인관광객,40대,여,2018-03,41,53,3636325
제주도,제주시,읍면,유흥,내국인관광객,40대,남,2018-03,141,212,31973400
제주도,제주시,읍면,유흥,내국인관광객,30대,여,2018-03,125,135,4605100
제주도,제주시,읍면,유흥,내국인관광객,30대,남,2018-03,157,195,15209600
제주도,제주시,읍면,유흥,내국인관광객,20대미만,여,2018-03,1,1,35000
제주도,제주시,읍면,유흥,내국인관광객,20대,여,2018-03,214,231,6016900
제주도,제주시,읍면,유흥,내국인관광객,20대,남,2018-03,88,96,4456975
제주도,제주시,읍면,식음료,제주도민,60대이상,여,2018-03,1254,2167,76196920
제주도,제주시,읍면,식음료,제주도민,60대이상,남,2018-03,2798,5945,226737200
제주도,제주시,읍면,식음료,제주도민,50대,여,2018-03,2724,4795,153069813
제주도,제주시,읍면,식음료,제주도민,50대,남,2018-03,4651,10672,400510359
제주도,제주시,읍면,식음료,제주도민,40대,여,2018-03,3537,7652,202376907
제주도,제주시,읍면,식음료,제주도민,40대,남,2018-03,5022,11206,345147044
제주도,제주시,읍면,식음료,제주도민,30대,여,2018-03,3244,6257,144543161
제주도,제주시,읍면,식음료,제주도민,30대,남,2018-03,3682,7604,199539504
제주도,제주시,읍면,식음료,제주도민,20대미만,여,2018-03,67,123,1636550
제주도,제주시,읍면,식음료,제주도민,20대미만,남,2018-03,83,132,2263750
제주도,제주시,읍면,식음료,제주도민,20대,여,2018-03,2412,3898,79400385
제주도,제주시,읍면,식음료,제주도민,20대,남,2018-03,1853,3252,74635745
제주도,제주시,읍면,식음료,내국인관광객,60대이상,여,2018-03,1877,2720,102847519
제주도,제주시,읍면,식음료,내국인관광객,60대이상,남,2018-03,3027,4608,179614770
제주도,제주시,읍면,식음료,내국인관광객,50대,여,2018-03,4727,6779,234721335
제주도,제주시,읍면,식음료,내국인관광객,50대,남,2018-03,5701,9107,341184240
제주도,제주시,읍면,식음료,내국인관광객,40대,여,2018-03,5321,8283,260045385
제주도,제주시,읍면,식음료,내국인관광객,40대,남,2018-03,6617,10910,366249660
제주도,제주시,읍면,식음료,내국인관광객,30대,여,2018-03,11415,17662,460042218
제주도,제주시,읍면,식음료,내국인관광객,30대,남,2018-03,11233,17134,474780960
제주도,제주시,읍면,식음료,내국인관광객,20대미만,여,2018-03,84,111,1689150
제주도,제주시,읍면,식음료,내국인관광객,20대미만,남,2018-03,89,110,1640650
제주도,제주시,읍면,식음료,내국인관광객,20대,여,2018-03,11536,17759,405823870
제주도,제주시,읍면,식음료,내국인관광객,20대,남,2018-03,6728,9934,234085750
제주도,제주시,읍면,숙박,제주도민,60대이상,여,2018-03,44,70,5589820
제주도,제주시,읍면,숙박,제주도민,60대이상,남,2018-03,59,100,7732300
제주도,제주시,읍면,숙박,제주도민,50대,여,2018-03,67,110,6849320
제주도,제주시,읍면,숙박,제주도민,50대,남,2018-03,130,195,14079910
제주도,제주시,읍면,숙박,제주도민,40대,여,2018-03,108,141,6791560
제주도,제주시,읍면,숙박,제주도민,40대,남,2018-03,145,239,10076400
제주도,제주시,읍면,숙박,제주도민,30대,여,2018-03,81,99,4088800
제주도,제주시,읍면,숙박,제주도민,30대,남,2018-03,132,189,6969480
제주도,제주시,읍면,숙박,제주도민,20대미만,여,2018-03,2,2,47000
제주도,제주시,읍면,숙박,제주도민,20대미만,남,2018-03,4,7,91100
제주도,제주시,읍면,숙박,제주도민,20대,여,2018-03,78,95,5976200
제주도,제주시,읍면,숙박,제주도민,20대,남,2018-03,94,128,6325179
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,2018-03,153,239,21651455
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,2018-03,298,442,49782886
제주도,제주시,읍면,숙박,내국인관광객,50대,여,2018-03,393,509,47294730
제주도,제주시,읍면,숙박,내국인관광객,50대,남,2018-03,573,831,75555500
제주도,제주시,읍면,숙박,내국인관광객,40대,여,2018-03,535,706,67126156
제주도,제주시,읍면,숙박,내국인관광객,40대,남,2018-03,694,1032,83977468
제주도,제주시,읍면,숙박,내국인관광객,30대,여,2018-03,708,909,88857141
제주도,제주시,읍면,숙박,내국인관광객,30대,남,2018-03,771,1065,78417885
제주도,제주시,읍면,숙박,내국인관광객,20대미만,여,2018-03,4,5,154920
제주도,제주시,읍면,숙박,내국인관광객,20대미만,남,2018-03,3,3,57500
제주도,제주시,읍면,숙박,내국인관광객,20대,여,2018-03,465,537,30257037
제주도,제주시,읍면,숙박,내국인관광객,20대,남,2018-03,321,382,19479510
제주도,제주시,읍면,쇼핑,제주도민,60대이상,여,2018-03,1547,4817,148107908
제주도,제주시,읍면,쇼핑,제주도민,60대이상,남,2018-03,2804,8980,293069021
제주도,제주시,읍면,쇼핑,제주도민,50대,여,2018-03,2746,8829,267351055
제주도,제주시,읍면,쇼핑,제주도민,50대,남,2018-03,4876,16207,352438775
제주도,제주시,읍면,쇼핑,제주도민,40대,여,2018-03,3607,13000,292427719
제주도,제주시,읍면,쇼핑,제주도민,40대,남,2018-03,6315,22448,390011890
제주도,제주시,읍면,쇼핑,제주도민,30대,여,2018-03,2730,9037,172362700
제주도,제주시,읍면,쇼핑,제주도민,30대,남,2018-03,4613,16214,224207976
제주도,제주시,읍면,쇼핑,제주도민,20대미만,여,2018-03,129,453,2072400
제주도,제주시,읍면,쇼핑,제주도민,20대미만,남,2018-03,163,603,2393780
제주도,제주시,읍면,쇼핑,제주도민,20대,여,2018-03,1688,5401,48112069
제주도,제주시,읍면,쇼핑,제주도민,20대,남,2018-03,2594,9524,80785310
제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,여,2018-03,1028,2303,60191870
제주도,제주시,읍면,쇼핑,내국인관광객,60대이상,남,2018-03,1806,4030,89591250
제주도,제주시,읍면,쇼핑,내국인관광객,50대,여,2018-03,2219,4344,100881200
제주도,제주시,읍면,쇼핑,내국인관광객,50대,남,2018-03,3543,8335,149021980
제주도,제주시,읍면,쇼핑,내국인관광객,40대,여,2018-03,2638,5315,100376790
제주도,제주시,읍면,쇼핑,내국인관광객,40대,남,2018-03,4840,11929,187472960
제주도,제주시,읍면,쇼핑,내국인관광객,30대,여,2018-03,4806,8064,120978570
제주도,제주시,읍면,쇼핑,내국인관광객,30대,남,2018-03,6339,12454,165020440
제주도,제주시,읍면,쇼핑,내국인관광객,20대미만,여,2018-03,90,188,1614970
제주도,제주시,읍면,쇼핑,내국인관광객,20대미만,남,2018-03,207,401,2037890
제주도,제주시,읍면,쇼핑,내국인관광객,20대,여,2018-03,4455,7649,77632700
제주도,제주시,읍면,쇼핑,내국인관광객,20대,남,2018-03,4209,8393,79030630
제주도,제주시,읍면,소매,제주도민,60대이상,여,2018-03,334,478,39458294
제주도,제주시,읍면,소매,제주도민,60대이상,남,2018-03,429,626,37911633
제주도,제주시,읍면,소매,제주도민,50대,여,2018-03,578,814,63341459
제주도,제주시,읍면,소매,제주도민,50대,남,2018-03,755,1114,70428767
제주도,제주시,읍면,소매,제주도민,40대,여,2018-03,692,981,43406290
제주도,제주시,읍면,소매,제주도민,40대,남,2018-03,885,1448,69413169
제주도,제주시,읍면,소매,제주도민,30대,여,2018-03,479,664,21032706
제주도,제주시,읍면,소매,제주도민,30대,남,2018-03,620,973,26060850
제주도,제주시,읍면,소매,제주도민,20대미만,여,2018-03,21,31,420420
제주도,제주시,읍면,소매,제주도민,20대미만,남,2018-03,11,16,61440
제주도,제주시,읍면,소매,제주도민,20대,여,2018-03,333,504,9470080
제주도,제주시,읍면,소매,제주도민,20대,남,2018-03,313,467,11023248
제주도,제주시,읍면,소매,내국인관광객,60대이상,여,2018-03,639,754,52212790
제주도,제주시,읍면,소매,내국인관광객,60대이상,남,2018-03,739,874,68030116
제주도,제주시,읍면,소매,내국인관광객,50대,여,2018-03,1102,1310,65802187
제주도,제주시,읍면,소매,내국인관광객,50대,남,2018-03,1180,1432,86954083
제주도,제주시,읍면,소매,내국인관광객,40대,여,2018-03,1006,1227,40510940
제주도,제주시,읍면,소매,내국인관광객,40대,남,2018-03,1155,1450,53649962
제주도,제주시,읍면,소매,내국인관광객,30대,여,2018-03,1758,2072,55666154
제주도,제주시,읍면,소매,내국인관광객,30대,남,2018-03,1579,1843,54556057
제주도,제주시,읍면,소매,내국인관광객,20대미만,여,2018-03,135,177,1610000
제주도,제주시,읍면,소매,내국인관광객,20대미만,남,2018-03,170,246,1958900
제주도,제주시,읍면,소매,내국인관광객,20대,여,2018-03,2208,2483,58347985
제주도,제주시,읍면,소매,내국인관광객,20대,남,2018-03,1091,1256,35875390
제주도,제주시,읍면,문화/레져,제주도민,60대이상,여,2018-03,141,186,10784665
제주도,제주시,읍면,문화/레져,제주도민,60대이상,남,2018-03,408,585,56437393
제주도,제주시,읍면,문화/레져,제주도민,50대,여,2018-03,368,546,46717035
제주도,제주시,읍면,문화/레져,제주도민,50대,남,2018-03,1053,1384,144306915
제주도,제주시,읍면,문화/레져,제주도민,40대,여,2018-03,532,726,52155705
제주도,제주시,읍면,문화/레져,제주도민,40대,남,2018-03,1101,1417,118505945
제주도,제주시,읍면,문화/레져,제주도민,30대,여,2018-03,418,585,13567610
제주도,제주시,읍면,문화/레져,제주도민,30대,남,2018-03,470,699,24391960
제주도,제주시,읍면,문화/레져,제주도민,20대미만,여,2018-03,23,49,761140
제주도,제주시,읍면,문화/레져,제주도민,20대미만,남,2018-03,24,59,2104900
제주도,제주시,읍면,문화/레져,제주도민,20대,여,2018-03,286,495,13249350
제주도,제주시,읍면,문화/레져,제주도민,20대,남,2018-03,280,750,12059645
제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,여,2018-03,520,693,41490350
제주도,제주시,읍면,문화/레져,내국인관광객,60대이상,남,2018-03,960,1345,149044521
제주도,제주시,읍면,문화/레져,내국인관광객,50대,여,2018-03,1254,1576,86258980
제주도,제주시,읍면,문화/레져,내국인관광객,50대,남,2018-03,1717,2240,225079563
제주도,제주시,읍면,문화/레져,내국인관광객,40대,여,2018-03,1232,1576,67449822
제주도,제주시,읍면,문화/레져,내국인관광객,40대,남,2018-03,1662,2081,145801645
제주도,제주시,읍면,문화/레져,내국인관광객,30대,여,2018-03,1536,1879,45875260
제주도,제주시,읍면,문화/레져,내국인관광객,30대,남,2018-03,1525,1874,55191085
제주도,제주시,읍면,문화/레져,내국인관광객,20대미만,여,2018-03,42,47,321700
제주도,제주시,읍면,문화/레져,내국인관광객,20대미만,남,2018-03,52,60,354500
제주도,제주시,읍면,문화/레져,내국인관광객,20대,여,2018-03,1130,1398,25237740
제주도,제주시,읍면,문화/레져,내국인관광객,20대,남,2018-03,681,922,18260705
제주도,제주시,읍면,교통,제주도민,60대이상,여,2018-03,1075,1805,122495440
제주도,제주시,읍면,교통,제주도민,60대이상,남,2018-03,3987,8330,548850390
제주도,제주시,읍면,교통,제주도민,50대,여,2018-03,1350,2279,155303168
제주도,제주시,읍면,교통,제주도민,50대,남,2018-03,2967,5914,397828497
제주도,제주시,읍면,교통,제주도민,40대,여,2018-03,1321,2196,130374192
제주도,제주시,읍면,교통,제주도민,40대,남,2018-03,2585,4801,334657352
제주도,제주시,읍면,교통,제주도민,30대,여,2018-03,927,1409,76990062
제주도,제주시,읍면,교통,제주도민,30대,남,2018-03,1367,2284,132810418
제주도,제주시,읍면,교통,제주도민,20대미만,여,2018-03,2,3,134000
제주도,제주시,읍면,교통,제주도민,20대미만,남,2018-03,5,5,166600
제주도,제주시,읍면,교통,제주도민,20대,여,2018-03,326,465,18216262
제주도,제주시,읍면,교통,제주도민,20대,남,2018-03,497,749,29524552
제주도,제주시,읍면,교통,내국인관광객,60대이상,여,2018-03,574,730,41426206
제주도,제주시,읍면,교통,내국인관광객,60대이상,남,2018-03,1443,1791,105166464
제주도,제주시,읍면,교통,내국인관광객,50대,여,2018-03,1604,1958,93421072
제주도,제주시,읍면,교통,내국인관광객,50대,남,2018-03,2908,3647,220399704
제주도,제주시,읍면,교통,내국인관광객,40대,여,2018-03,1547,1873,83101129
제주도,제주시,읍면,교통,내국인관광객,40대,남,2018-03,3026,3819,220991166
제주도,제주시,읍면,교통,내국인관광객,30대,여,2018-03,2379,2760,96383823
제주도,제주시,읍면,교통,내국인관광객,30대,남,2018-03,3666,4231,172786351
제주도,제주시,읍면,교통,내국인관광객,20대미만,여,2018-03,2,2,78100
제주도,제주시,읍면,교통,내국인관광객,20대미만,남,2018-03,12,12,452100
제주도,제주시,읍면,교통,내국인관광객,20대,여,2018-03,2143,2444,60320500
제주도,제주시,읍면,교통,내국인관광객,20대,남,2018-03,2027,2282,80268810
제주도,제주시,도심,유흥,제주도민,60대이상,여,2018-03,266,344,41137430
제주도,제주시,도심,유흥,제주도민,60대이상,남,2018-03,1210,1758,213242770
제주도,제주시,도심,유흥,제주도민,50대,여,2018-03,826,1045,101230280
제주도,제주시,도심,유흥,제주도민,50대,남,2018-03,3852,5765,767635925
제주도,제주시,도심,유흥,제주도민,40대,여,2018-03,1193,1541,110869110
제주도,제주시,도심,유흥,제주도민,40대,남,2018-03,4566,6664,1081279073
제주도,제주시,도심,유흥,제주도민,30대,여,2018-03,1073,1339,84909120
